Pos,ID,Name,BV,SV,Team,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,Elite%,Mins 4,Mins 5,Mins 6,Mins 7,Mins 8,Mins 9,Mins 10,Mins 11,Mins 12,Mins 13,Mins 14,Mins 15,EV4,EV5,EV6,EV7,EV8,EV9,EV10,EV11,EV12,EV13,EV14,EV15,Max EV,Max Mins,Sum EV,Sum Mins,Logic,PosPr,PosPrTeam
D,231,Mykolenko,4.3,4.3,Everton,87,2.95,85,2.41,82,2.84,82,1.74,81,3.02,80,1.72,79,1.45,80,2.05,79,1.15,78,2.94,78,2.06,77,2.38,0.35,87,85,82,82,81,80,79,80,79,78,78,77,2.95,2.41,2.84,1.74,3.02,1.72,1.45,2.05,1.15,2.94,2.06,2.38,3.02,87,26.71,968,TRUE,D4.3,D4.5Everton
D,92,Henry,4.3,4.3,Brentford,14,0.46,33,1.24,59,2.03,73,3.29,72,1.84,74,2.36,71,1.49,72,2.92,73,1.81,70,1.88,72,2.6,71,1.64,0,14,33,59,73,72,74,71,72,73,70,72,71,0.46,1.24,2.03,3.29,1.84,2.36,1.49,2.92,1.81,1.88,2.6,1.64,3.29,74,23.56,754,TRUE,D4.3,D4.5Brentford
D,200,Guéhi,4.4,4.4,Crystal Palace,92,2.91,89,3.24,88,2.22,85,2.75,85,3.09,85,2.04,84,2.13,84,2.33,84,2.46,84,3.6,85,2.41,85,3.15,0.01,92,89,88,85,85,85,84,84,84,84,85,85,2.91,3.24,2.22,2.75,3.09,2.04,2.13,2.33,2.46,3.6,2.41,3.15,3.6,92,32.33,1030,TRUE,D4.4,D4.5Crystal Palace
D,380,Martinez,4.4,4.4,Man Utd,87,2.37,82,3.65,78,2.9,75,3.16,73,1.58,69,2.84,70,1.26,70,2.63,70,2.41,72,2.38,70,1.26,75,3.29,0,87,82,78,75,73,69,70,70,70,72,70,75,2.37,3.65,2.9,3.16,1.58,2.84,1.26,2.63,2.41,2.38,1.26,3.29,3.65,87,29.73,891,TRUE,D4.4,D4.5Man Utd
D,70,Kerkez,4.4,4.4,Bournemouth,83,1.93,79,2.5,76,2.62,76,2.56,74,2.14,76,2.84,74,2.93,72,1.74,71,2.76,70,2.15,69,3.01,73,1.57,0,83,79,76,76,74,76,74,72,71,70,69,73,1.93,2.5,2.62,2.56,2.14,2.84,2.93,1.74,2.76,2.15,3.01,1.57,3.01,83,28.75,893,TRUE,D4.4,D4.5Bournemouth
D,32,Cash,4.4,4.4,Aston Villa,67,1.91,66,1.48,65,2.95,64,1.77,63,2.83,61,3.21,63,2.46,63,1.89,61,1.93,61,2.46,60,3.25,61,2.53,0,67,66,65,64,63,61,63,63,61,61,60,61,1.91,1.48,2.95,1.77,2.83,3.21,2.46,1.89,1.93,2.46,3.25,2.53,3.25,67,28.67,755,TRUE,D4.4,D4.5Aston Villa
D,520,Emerson,4.4,4.4,West Ham,79,2.65,76,3.43,71,1.81,69,1.94,67,2.67,66,2.82,65,1.98,64,2.29,65,2.47,65,1.59,66,1.09,70,2.74,0,79,76,71,69,67,66,65,64,65,65,66,70,2.65,3.43,1.81,1.94,2.67,2.82,1.98,2.29,2.47,1.59,1.09,2.74,3.43,79,27.48,823,TRUE,D4.4,D4.5West Ham
D,26,Alex Moreno,4.4,4.4,Nott'm Forest,73,3.31,71,2.96,69,1.81,69,3.64,69,1.52,68,2.03,0,0,67,2.43,65,2.22,65,2.65,63,2.52,65,1.96,0.01,73,71,69,69,69,68,0,67,65,65,63,65,3.31,2.96,1.81,3.64,1.52,2.03,0,2.43,2.22,2.65,2.52,1.96,3.64,73,27.05,744,TRUE,D4.4,D4.5Nott'm Forest
D,395,Burn,4.4,4.4,Newcastle,87,2.33,70,2.4,71,2.76,73,2.31,70,1.77,73,2.25,71,3.21,72,2.68,67,2.29,61,1.55,57,1.22,47,1.91,0,87,70,71,73,70,73,71,72,67,61,57,47,2.33,2.4,2.76,2.31,1.77,2.25,3.21,2.68,2.29,1.55,1.22,1.91,3.21,87,26.68,819,TRUE,D4.4,D4.5Newcastle
D,542,Dawson,4.4,4.4,Wolves,83,2.76,82,2.98,79,1.97,79,2.48,76,2.19,75,1.99,72,2.81,72,2.38,73,1.94,72,1.11,71,2.51,73,1.5,0,83,82,79,79,76,75,72,72,73,72,71,73,2.76,2.98,1.97,2.48,2.19,1.99,2.81,2.38,1.94,1.11,2.51,1.5,2.98,83,26.62,907,TRUE,D4.4,D4.5Wolves
D,388,Wan-Bissaka,4.4,4.4,West Ham,89,2.48,85,3.21,82,1.71,79,1.87,81,2.65,81,2.87,79,1.93,79,2.28,79,2.49,79,1.55,78,1.02,77,2.49,0,89,85,82,79,81,81,79,79,79,79,78,77,2.48,3.21,1.71,1.87,2.65,2.87,1.93,2.28,2.49,1.55,1.02,2.49,3.21,89,26.55,968,TRUE,D4.4,D4.5West Ham
D,85,Zabarnyi,4.4,4.4,Bournemouth,90,1.69,85,2.16,83,2.28,82,2.26,80,1.77,80,2.44,79,2.52,81,1.56,81,2.63,80,2.02,80,2.84,79,1.34,0,90,85,83,82,80,80,79,81,81,80,80,79,1.69,2.16,2.28,2.26,1.77,2.44,2.52,1.56,2.63,2.02,2.84,1.34,2.84,90,25.51,980,TRUE,D4.4,D4.5Bournemouth
D,159,Chalobah,4.4,4.4,Crystal Palace,82,2.62,78,2.82,72,1.85,67,2.16,67,2.38,67,1.61,65,1.66,64,1.78,66,1.89,66,2.82,0,0,65,2.4,0,82,78,72,67,67,67,65,64,66,66,0,65,2.62,2.82,1.85,2.16,2.38,1.61,1.66,1.78,1.89,2.82,0,2.4,2.82,82,23.99,759,TRUE,D4.4,D4.5Crystal Palace
D,591,Todibo,4.4,4.4,West Ham,67,1.95,67,2.55,65,1.36,63,1.47,62,2.06,61,2.13,62,1.57,61,1.72,63,2.01,63,1.26,65,0.87,63,2.08,0,67,67,65,63,62,61,62,61,63,63,65,63,1.95,2.55,1.36,1.47,2.06,2.13,1.57,1.72,2.01,1.26,0.87,2.08,2.55,67,21.03,762,TRUE,D4.4,D4.5West Ham
D,476,Walker-Peters,4.4,4.4,Southampton,72,2.49,66,1.79,65,1.12,67,1.25,62,1.35,61,1.17,61,1.25,64,1.47,63,1.99,64,1.48,61,1.83,62,1.08,0,72,66,65,67,62,61,61,64,63,64,61,62,2.49,1.79,1.12,1.25,1.35,1.17,1.25,1.47,1.99,1.48,1.83,1.08,2.49,72,18.27,768,TRUE,D4.4,D4.5Southampton
D,393,Botman,4.4,4.4,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.78,42,1.07,63,1.34,76,3.13,0,0,0,0,0,0,0,0,0,22,42,63,76,0,0,0,0,0,0,0,0,0.78,1.07,1.34,3.13,3.13,76,6.32,203,TRUE,D4.4,D4.5Newcastle
D,120,Dunk,4.5,4.5,Brighton,91,1.62,90,2.11,89,2.71,88,4.14,86,2.72,86,3.46,84,3.38,83,2.75,82,3.3,83,2.23,82,2.35,85,3.37,0.36,91,90,89,88,86,86,84,83,82,83,82,85,1.62,2.11,2.71,4.14,2.72,3.46,3.38,2.75,3.3,2.23,2.35,3.37,4.14,91,34.14,1029,TRUE,D4.5,D4.5Brighton
D,44,Konsa,4.5,4.5,Aston Villa,88,2.05,86,1.6,84,3.32,82,1.89,81,3.14,81,3.69,80,2.84,79,2.06,81,2.15,81,2.79,80,3.74,82,2.91,0.19,88,86,84,82,81,81,80,79,81,81,80,82,2.05,1.6,3.32,1.89,3.14,3.69,2.84,2.06,2.15,2.79,3.74,2.91,3.74,88,32.18,985,TRUE,D4.5,D4.5Aston Villa
D,189,W.Fofana,4.5,4.5,Chelsea,85,2.31,81,2.38,78,3.13,77,2.77,72,2.84,73,1.69,72,2.89,72,2.67,72,2.87,70,2.77,70,2.34,67,2.63,0,85,81,78,77,72,73,72,72,72,70,70,67,2.31,2.38,3.13,2.77,2.84,1.69,2.89,2.67,2.87,2.77,2.34,2.63,3.13,85,31.29,889,TRUE,D4.5,D4.5Chelsea
D,144,Van Hecke,4.5,4.5,Brighton,91,1.45,88,1.91,86,2.42,83,3.59,83,2.44,81,2.98,81,3.03,79,2.44,79,2.91,79,2,78,2.12,81,2.92,0.01,91,88,86,83,83,81,81,79,79,79,78,81,1.45,1.91,2.42,3.59,2.44,2.98,3.03,2.44,2.91,2,2.12,2.92,3.59,91,30.21,989,TRUE,D4.5,D4.5Brighton
D,104,Pinnock,4.5,4.5,Brentford,91,2.4,87,2.85,85,2.68,83,3.58,84,1.93,82,2.41,84,1.55,81,3.13,81,1.84,82,2.01,82,2.71,81,1.68,0.07,91,87,85,83,84,82,84,81,81,82,82,81,2.4,2.85,2.68,3.58,1.93,2.41,1.55,3.13,1.84,2.01,2.71,1.68,3.58,91,28.77,1003,TRUE,D4.5,D4.5Brentford
D,52,Pau,4.5,4.5,Aston Villa,83,1.91,79,1.46,77,2.99,77,1.75,74,2.81,70,3.1,70,2.45,72,1.82,71,1.87,72,2.48,73,3.35,72,2.59,0.01,83,79,77,77,74,70,70,72,71,72,73,72,1.91,1.46,2.99,1.75,2.81,3.1,2.45,1.82,1.87,2.48,3.35,2.59,3.35,83,28.58,890,TRUE,D4.5,D4.5Aston Villa
D,257,Tete,4.5,4.5,Fulham,88,3.24,84,2.81,81,3.28,74,1.5,73,2.44,69,1.91,68,1.2,68,3.03,65,1.4,66,2.42,64,2.92,67,2.11,0,88,84,81,74,73,69,68,68,65,66,64,67,3.24,2.81,3.28,1.5,2.44,1.91,1.2,3.03,1.4,2.42,2.92,2.11,3.28,88,28.26,867,TRUE,D4.5,D4.5Fulham
D,436,Murillo,4.5,4.5,Nott'm Forest,91,3.3,88,2.87,86,1.67,85,3.54,81,1.27,81,1.83,81,2.55,79,2.23,78,1.97,79,2.58,78,2.46,81,1.84,0,91,88,86,85,81,81,81,79,78,79,78,81,3.3,2.87,1.67,3.54,1.27,1.83,2.55,2.23,1.97,2.58,2.46,1.84,3.54,91,28.11,988,TRUE,D4.5,D4.5Nott'm Forest
D,267,Davis,4.5,4.5,Ipswich,89,3.68,88,1.54,84,2.31,83,2.38,82,2.83,80,2.68,80,2.31,80,2.31,79,1.16,79,1.91,77,1.94,78,2.35,0.1,89,88,84,83,82,80,80,80,79,79,77,78,3.68,1.54,2.31,2.38,2.83,2.68,2.31,2.31,1.16,1.91,1.94,2.35,3.68,89,27.4,979,TRUE,D4.5,D4.5Ipswich
D,573,Milenković,4.5,4.5,Nott'm Forest,90,3.21,85,2.75,86,1.61,82,3.43,81,1.27,80,1.78,80,2.5,78,2.19,79,1.97,78,2.51,78,2.38,81,1.78,0.01,90,85,86,82,81,80,80,78,79,78,78,81,3.21,2.75,1.61,3.43,1.27,1.78,2.5,2.19,1.97,2.51,2.38,1.78,3.43,90,27.38,978,TRUE,D4.5,D4.5Nott'm Forest
D,559,N.Semedo,4.5,4.5,Wolves,87,2.99,71,2.68,71,1.87,71,2.36,73,2.24,73,1.96,73,2.95,72,2.44,74,2.05,76,1.24,76,2.8,79,1.65,0,87,71,71,71,73,73,73,72,74,76,76,79,2.99,2.68,1.87,2.36,2.24,1.96,2.95,2.44,2.05,1.24,2.8,1.65,2.99,87,27.23,896,TRUE,D4.5,D4.5Wolves
D,241,Bassey,4.5,4.5,Fulham,90,2.94,86,2.62,80,2.94,76,1.34,75,2.23,74,1.88,75,1.13,75,2.99,77,1.44,74,2.46,75,2.99,79,2.16,0,90,86,80,76,75,74,75,75,77,74,75,79,2.94,2.62,2.94,1.34,2.23,1.88,1.13,2.99,1.44,2.46,2.99,2.16,2.99,90,27.12,936,TRUE,D4.5,D4.5Fulham
D,88,Collins,4.5,4.5,Brentford,91,2.31,86,2.7,85,2.56,83,3.34,81,1.78,80,2.32,79,1.4,78,2.85,79,1.71,77,1.85,77,2.46,79,1.6,0.01,91,86,85,83,81,80,79,78,79,77,77,79,2.31,2.7,2.56,3.34,1.78,2.32,1.4,2.85,1.71,1.85,2.46,1.6,3.34,91,26.88,975,TRUE,D4.5,D4.5Brentford
D,524,Kilman,4.5,4.5,West Ham,89,2.51,86,3.29,81,1.68,80,1.86,77,2.6,78,2.8,77,1.93,77,2.21,72,2.31,75,1.48,73,0.97,78,2.62,0,89,86,81,80,77,78,77,77,72,75,73,78,2.51,3.29,1.68,1.86,2.6,2.8,1.93,2.21,2.31,1.48,0.97,2.62,3.29,89,26.26,943,TRUE,D4.5,D4.5West Ham
D,474,Sugawara,4.5,4.5,Southampton,65,2.82,81,2.78,79,1.77,77,1.82,77,2.04,75,1.76,74,1.93,74,2.05,73,2.85,74,2.09,74,2.71,74,1.6,0,65,81,79,77,77,75,74,74,73,74,74,74,2.82,2.78,1.77,1.82,2.04,1.76,1.93,2.05,2.85,2.09,2.71,1.6,2.85,81,26.22,897,TRUE,D4.5,D4.5Southampton
D,650,Lacroix,4.5,4.5,Crystal Palace,81,2.57,73,2.6,69,1.74,64,2.03,61,2.17,62,1.48,59,1.49,57,1.54,59,1.68,59,2.49,68,1.94,60,2.19,0,81,73,69,64,61,62,59,57,59,59,68,60,2.57,2.6,1.74,2.03,2.17,1.48,1.49,1.54,1.68,2.49,1.94,2.19,2.6,81,23.92,772,TRUE,D4.5,D4.5Crystal Palace
D,238,Young,4.5,4.5,Everton,72,2.54,71,2.08,69,2.49,67,1.49,67,2.66,66,1.45,65,1.23,62,1.65,65,0.99,65,2.51,66,1.78,66,2.06,0,72,71,69,67,67,66,65,62,65,65,66,66,2.54,2.08,2.49,1.49,2.66,1.45,1.23,1.65,0.99,2.51,1.78,2.06,2.66,72,22.93,801,TRUE,D4.5,D4.5Everton
D,145,Veltman,4.5,4.5,Brighton,66,1.17,62,1.49,59,1.77,59,2.68,60,1.9,58,2.3,57,2.26,56,1.81,56,2.15,58,1.59,58,1.67,55,2.13,0,66,62,59,59,60,58,57,56,56,58,58,55,1.17,1.49,1.77,2.68,1.9,2.3,2.26,1.81,2.15,1.59,1.67,2.13,2.68,66,22.92,704,TRUE,D4.5,D4.5Brighton
D,409,Livramento,4.5,4.5,Newcastle,83,2.49,82,3.08,60,2.63,49,1.79,38,1.21,40,1.45,40,2.02,40,1.73,40,1.6,36,1.14,38,1.04,38,1.76,0,83,82,60,49,38,40,40,40,40,36,38,38,2.49,3.08,2.63,1.79,1.21,1.45,2.02,1.73,1.6,1.14,1.04,1.76,3.08,83,21.94,584,TRUE,D4.5,D4.5Newcastle
D,162,Colwill,4.6,4.6,Chelsea,91,2.45,87,2.53,85,3.4,83,2.99,83,3.24,81,1.88,82,3.27,80,2.95,80,3.22,79,3.09,78,2.64,78,3.08,0.06,91,87,85,83,83,81,82,80,80,79,78,78,2.45,2.53,3.4,2.99,3.24,1.88,3.27,2.95,3.22,3.09,2.64,3.08,3.4,91,34.74,987,TRUE,D4.6,D4.5Chelsea
D,533,Aït-Nouri,4.6,4.6,Wolves,84,3.32,67,2.9,67,2.08,71,2.73,71,2.5,71,2.26,73,3.51,73,2.9,72,2.36,74,1.49,76,3.14,78,1.89,0.18,84,67,67,71,71,71,73,73,72,74,76,78,3.32,2.9,2.08,2.73,2.5,2.26,3.51,2.9,2.36,1.49,3.14,1.89,3.51,84,31.08,877,TRUE,D4.6,D4.5Wolves
D,422,Aina,4.6,4.6,Nott'm Forest,84,3.38,81,2.96,80,1.74,78,3.66,77,1.37,75,1.94,79,2.68,75,2.32,78,2.25,77,2.74,75,2.58,74,1.88,0.01,84,81,80,78,77,75,79,75,78,77,75,74,3.38,2.96,1.74,3.66,1.37,1.94,2.68,2.32,2.25,2.74,2.58,1.88,3.66,84,29.5,933,TRUE,D4.6,D4.5Nott'm Forest
D,295,Justin,4.6,4.6,Leicester,87,2.58,82,1.47,78,1.7,77,1.76,73,2.28,74,1.92,73,1.35,73,2.48,72,0.78,70,1.22,71,1.36,70,2.2,0,87,82,78,77,73,74,73,73,72,70,71,70,2.58,1.47,1.7,1.76,2.28,1.92,1.35,2.48,0.78,1.22,1.36,2.2,2.58,87,21.1,900,TRUE,D4.6,D4.5Leicester
D,36,Digne,4.7,4.7,Aston Villa,71,2.16,67,1.65,65,3.18,64,1.91,60,2.96,62,3.53,58,2.53,60,1.99,60,2.05,59,2.62,59,3.47,62,2.75,0.01,71,67,65,64,60,62,58,60,60,59,59,62,2.16,1.65,3.18,1.91,2.96,3.53,2.53,1.99,2.05,2.62,3.47,2.75,3.53,71,30.8,747,TRUE,D4.7,D4.5Aston Villa
D,255,Robinson,4.7,4.7,Fulham,88,3.18,84,2.75,79,3.13,79,1.5,78,2.48,76,1.97,74,1.2,74,3.24,76,1.53,73,2.61,73,3.18,75,2.22,0.04,88,84,79,79,78,76,74,74,76,73,73,75,3.18,2.75,3.13,1.5,2.48,1.97,1.2,3.24,1.53,2.61,3.18,2.22,3.24,88,28.99,929,TRUE,D4.7,D4.5Fulham
D,506,Van de Ven,4.7,4.7,Spurs,68,2.02,76,3.15,73,1.26,72,2.62,72,2.07,74,2.08,74,2.62,73,1.77,73,2.4,73,2.87,76,2.4,78,1.59,0.02,68,76,73,72,72,74,74,73,73,73,76,78,2.02,3.15,1.26,2.62,2.07,2.08,2.62,1.77,2.4,2.87,2.4,1.59,3.15,78,26.85,882,TRUE,D4.7,D4.5Spurs
D,355,Lewis,4.8,4.8,Man City,77,3.44,72,3.08,64,2.74,60,1.93,58,3.13,58,2.63,55,2.54,55,2.29,58,3.2,56,2.95,57,3.04,55,2.5,0.62,77,72,64,60,58,58,55,55,58,56,57,55,3.44,3.08,2.74,1.93,3.13,2.63,2.54,2.29,3.2,2.95,3.04,2.5,3.44,77,33.47,725,TRUE,D4.8,D5Man City
D,211,Muñoz,4.8,4.8,Crystal Palace,89,3.12,84,3.38,80,2.29,75,2.72,76,3.1,76,1.99,74,2.09,73,2.21,72,2.33,72,3.52,75,2.39,80,3.25,0,89,84,80,75,76,76,74,73,72,72,75,80,3.12,3.38,2.29,2.72,3.1,1.99,2.09,2.21,2.33,3.52,2.39,3.25,3.52,89,32.39,926,TRUE,D4.8,D5Crystal Palace
D,236,Tarkowski,4.8,4.8,Everton,93,2.89,89,2.32,87,2.83,88,1.69,86,3.02,85,1.62,82,1.31,82,1.95,81,1.03,83,2.95,81,1.96,85,2.37,0,93,89,87,88,86,85,82,82,81,83,81,85,2.89,2.32,2.83,1.69,3.02,1.62,1.31,1.95,1.03,2.95,1.96,2.37,3.02,93,25.94,1022,TRUE,D4.8,D5Everton
D,79,Senesi,4.8,4.8,Bournemouth,82,1.71,81,2.3,74,2.28,73,2.26,72,1.84,69,2.35,69,2.51,68,1.53,69,2.51,72,2.04,68,2.73,74,1.38,0,82,81,74,73,72,69,69,68,69,72,68,74,1.71,2.3,2.28,2.26,1.84,2.35,2.51,1.53,2.51,2.04,2.73,1.38,2.73,82,25.44,871,TRUE,D4.8,D5Bournemouth
D,219,Branthwaite,4.8,4.8,Everton,90,2.77,85,2.17,84,2.7,83,1.58,82,2.86,80,1.58,81,1.3,79,1.82,80,1,79,2.81,78,1.85,80,2.19,0,90,85,84,83,82,80,81,79,80,79,78,80,2.77,2.17,2.7,1.58,2.86,1.58,1.3,1.82,1,2.81,1.85,2.19,2.86,90,24.63,981,TRUE,D4.8,D5Everton
D,505,Udogie,4.9,4.9,Spurs,85,3.07,80,4.17,79,1.66,77,3.47,76,2.69,75,2.65,76,3.29,73,2.19,71,2.79,73,3.5,72,2.87,74,1.84,0.01,85,80,79,77,76,75,76,73,71,73,72,74,3.07,4.17,1.66,3.47,2.69,2.65,3.29,2.19,2.79,3.5,2.87,1.84,4.17,85,34.19,911,TRUE,D4.9,D5Spurs
D,172,James,4.9,4.9,Chelsea,60,2.41,60,2.48,59,3.34,58,3.04,54,3.07,56,1.96,54,3.11,54,2.85,53,3.03,54,3.05,54,2.55,55,3.13,0,60,60,59,58,54,56,54,54,53,54,54,55,2.41,2.48,3.34,3.04,3.07,1.96,3.11,2.85,3.03,3.05,2.55,3.13,3.34,60,34.02,671,TRUE,D4.9,D5Chelsea
D,210,Mitchell,4.9,4.9,Crystal Palace,84,2.78,82,3.06,81,2.2,81,2.71,78,2.95,78,1.97,79,2.12,77,2.24,78,2.33,77,3.42,79,2.32,78,2.98,0,84,82,81,81,78,78,79,77,78,77,79,78,2.78,3.06,2.2,2.71,2.95,1.97,2.12,2.24,2.33,3.42,2.32,2.98,3.42,84,31.08,952,TRUE,D4.9,D5Crystal Palace
D,387,Shaw,4.9,4.9,Man Utd,0,0,31,1.56,72,3,71,3.31,69,1.64,67,2.99,66,1.32,65,2.74,66,2.5,66,2.4,66,1.34,65,3.18,0,0,31,72,71,69,67,66,65,66,66,66,65,0,1.56,3,3.31,1.64,2.99,1.32,2.74,2.5,2.4,1.34,3.18,3.31,72,25.98,704,TRUE,D4.9,D5Man Utd
D,163,Cucurella,5,5,Chelsea,82,2.43,81,2.5,80,3.5,78,3.06,78,3.29,75,1.87,73,3.21,75,2.96,74,3.16,75,3.2,73,2.58,72,3.03,0,82,81,80,78,78,75,73,75,74,75,73,72,2.43,2.5,3.5,3.06,3.29,1.87,3.21,2.96,3.16,3.2,2.58,3.03,3.5,82,34.79,916,TRUE,D5,D5Chelsea
D,593,De Ligt,5,5,Man Utd,84,2.34,77,3.51,72,2.77,71,3,69,1.53,70,2.89,71,1.32,66,2.48,66,2.31,66,2.22,66,1.24,65,2.89,0,84,77,72,71,69,70,71,66,66,66,66,65,2.34,3.51,2.77,3,1.53,2.89,1.32,2.48,2.31,2.22,1.24,2.89,3.51,84,28.5,843,TRUE,D5,D5Man Utd
D,122,Estupiñan,5,5,Brighton,64,1.47,60,1.73,60,2.25,58,3.15,59,2.22,57,2.69,60,2.82,57,2.24,58,2.73,55,1.82,57,1.96,55,2.5,0,64,60,60,58,59,57,60,57,58,55,57,55,1.47,1.73,2.25,3.15,2.22,2.69,2.82,2.24,2.73,1.82,1.96,2.5,3.15,64,27.58,700,TRUE,D5,D5Brighton
D,369,Dalot,5.1,5.1,Man Utd,90,2.72,87,4.31,84,3.46,83,3.81,79,1.8,79,3.53,77,1.5,77,3.16,76,2.78,76,2.79,75,1.48,78,3.82,0.01,90,87,84,83,79,79,77,77,76,76,75,78,2.72,4.31,3.46,3.81,1.8,3.53,1.5,3.16,2.78,2.79,1.48,3.82,4.31,90,35.16,961,TRUE,D5.1,D5Man Utd
D,498,Romero,5.1,5.1,Spurs,92,2.79,86,3.82,85,1.43,84,3.18,81,2.42,81,2.41,80,2.98,79,1.94,81,2.71,80,3.25,80,2.59,82,1.66,0,92,86,85,84,81,81,80,79,81,80,80,82,2.79,3.82,1.43,3.18,2.42,2.41,2.98,1.94,2.71,3.25,2.59,1.66,3.82,92,31.18,991,TRUE,D5.1,D5Spurs
