Pos,ID,Name,BV,SV,Team,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,Elite%,Mins 4,Mins 5,Mins 6,Mins 7,Mins 8,Mins 9,Mins 10,Mins 11,Mins 12,Mins 13,Mins 14,Mins 15,EV4,EV5,EV6,EV7,EV8,EV9,EV10,EV11,EV12,EV13,EV14,EV15,Max EV,Max Mins,Sum EV,Sum Mins,Logic,PosPr,PosPrTeam
D,594,Mazraoui,4.6,4.6,Man Utd,82,2.8,68,2.43,32,1.57,31,1.3,32,1.3,35,1.84,37,1.74,38,2.04,35,1.02,36,1.84,38,0.95,36,1.76,0,82,68,32,31,32,35,37,38,35,36,38,36,2.8,2.43,1.57,1.3,1.3,1.84,1.74,2.04,1.02,1.84,0.95,1.76,2.8,82,20.59,500,TRUE,D4.6,D4.5Man Utd
D,295,Justin,4.5,4.5,Leicester,85,1.28,80,2.44,79,2.53,76,2.77,75,2.49,72,1.44,72,1.76,72,1.96,72,2.4,71,2.17,70,1.37,71,2.83,0,85,80,79,76,75,72,72,72,72,71,70,71,1.28,2.44,2.53,2.77,2.49,1.44,1.76,1.96,2.4,2.17,1.37,2.83,2.83,85,25.44,895,TRUE,D4.5,D4.5Leicester
D,296,Kristiansen,4.5,4.5,Leicester,82,1.23,80,2.38,76,2.39,75,2.68,74,2.42,73,1.44,72,1.74,68,1.86,69,2.29,68,2.07,69,1.35,70,2.68,0,82,80,76,75,74,73,72,68,69,68,69,70,1.23,2.38,2.39,2.68,2.42,1.44,1.74,1.86,2.29,2.07,1.35,2.68,2.68,82,24.53,876,TRUE,D4.5,D4.5Leicester
D,267,Davis,4.5,4.5,Ipswich,87,2.75,84,2.53,82,3.56,81,2.35,79,3.48,79,1.4,77,2.27,79,2.4,78,2.94,78,2.99,76,2.59,76,2.28,0,87,84,82,81,79,79,77,79,78,78,76,76,2.75,2.53,3.56,2.35,3.48,1.4,2.27,2.4,2.94,2.99,2.59,2.28,3.56,87,31.54,956,TRUE,D4.5,D4.5Ipswich
D,191,Andersen,4.4,4.4,Fulham,89,2.67,88,1.18,86,2.71,86,2.75,84,3.02,81,2.35,81,3.33,80,1.46,81,2.62,80,1.88,79,1.18,78,3.23,0.01,89,88,86,86,84,81,81,80,81,80,79,78,2.67,1.18,2.71,2.75,3.02,2.35,3.33,1.46,2.62,1.88,1.18,3.23,3.33,89,28.38,993,TRUE,D4.4,D4.5Fulham
D,255,Robinson,4.7,4.7,Fulham,88,2.65,83,1.16,81,2.63,79,2.64,76,2.88,76,2.25,76,3.16,73,1.37,74,2.49,74,1.85,72,1.16,71,3,0.38,88,83,81,79,76,76,76,73,74,74,72,71,2.65,1.16,2.63,2.64,2.88,2.25,3.16,1.37,2.49,1.85,1.16,3,3.16,88,27.24,923,TRUE,D4.7,D4.5Fulham
D,231,Mykolenko,4.3,4.3,Everton,90,3.07,86,2.42,83,2.7,82,2.87,79,2.54,79,2.04,78,2.71,78,1.54,77,3.03,77,1.54,79,1.22,76,1.87,0.04,90,86,83,82,79,79,78,78,77,77,79,76,3.07,2.42,2.7,2.87,2.54,2.04,2.71,1.54,3.03,1.54,1.22,1.87,3.07,90,27.55,964,TRUE,D4.3,D4.5Everton
D,238,Young,4.5,4.5,Everton,82,2.93,73,2.22,64,2.25,57,2.14,55,1.88,54,1.54,51,1.91,53,1.18,53,2.21,52,1.18,50,0.9,52,1.39,0,82,73,64,57,55,54,51,53,53,52,50,52,2.93,2.22,2.25,2.14,1.88,1.54,1.91,1.18,2.21,1.18,0.9,1.39,2.93,82,21.73,696,TRUE,D4.5,D4.5Everton
D,200,Guéhi,4.4,4.4,Crystal Palace,92,2.94,90,1.84,88,2.68,87,2.18,86,2.84,84,3.18,84,2.06,84,2.4,84,2.91,84,1.66,82,2.07,82,2.01,0.01,92,90,88,87,86,84,84,84,84,84,82,82,2.94,1.84,2.68,2.18,2.84,3.18,2.06,2.4,2.91,1.66,2.07,2.01,3.18,92,28.77,1027,TRUE,D4.4,D4.5Crystal Palace
D,650,Lacroix,4.5,4.5,Crystal Palace,82,2.71,75,1.58,69,2.11,66,1.66,64,2.16,65,2.37,62,1.54,58,1.7,57,1.98,58,1.17,57,1.44,58,1.42,0,82,75,69,66,64,65,62,58,57,58,57,58,2.71,1.58,2.11,1.66,2.16,2.37,1.54,1.7,1.98,1.17,1.44,1.42,2.71,82,21.84,771,TRUE,D4.5,D4.5Crystal Palace
D,162,Colwill,4.5,4.5,Chelsea,88,3.23,86,3.67,83,1.68,81,2.77,80,2.15,82,2.34,79,3.04,80,2.92,78,3.05,78,1.81,78,3.27,78,2.98,0.01,88,86,83,81,80,82,79,80,78,78,78,78,3.23,3.67,1.68,2.77,2.15,2.34,3.04,2.92,3.05,1.81,3.27,2.98,3.67,88,32.91,971,TRUE,D4.5,D4.5Chelsea
D,189,W.Fofana,4.5,4.5,Chelsea,78,2.87,73,3.11,70,1.41,69,2.35,63,1.7,64,1.87,61,2.41,62,2.3,61,2.43,62,1.46,62,2.56,62,2.39,0,78,73,70,69,63,64,61,62,61,62,62,62,2.87,3.11,1.41,2.35,1.7,1.87,2.41,2.3,2.43,1.46,2.56,2.39,3.11,78,26.86,787,TRUE,D4.5,D4.5Chelsea
D,120,Dunk,4.6,4.5,Brighton,92,2.24,89,2.61,88,2.3,87,4.13,86,1.64,85,2.05,84,2.87,84,4.01,82,2.87,84,3.26,82,3.46,82,2.7,0.45,92,89,88,87,86,85,84,84,82,84,82,82,2.24,2.61,2.3,4.13,1.64,2.05,2.87,4.01,2.87,3.26,3.46,2.7,4.13,92,34.14,1025,TRUE,D4.5,D4.5Brighton
D,144,Van Hecke,4.5,4.5,Brighton,91,1.95,87,2.27,84,1.94,83,3.54,83,1.41,82,1.79,83,2.55,81,3.49,79,2.53,79,2.83,79,2.96,79,2.35,0,91,87,84,83,83,82,83,81,79,79,79,79,1.95,2.27,1.94,3.54,1.41,1.79,2.55,3.49,2.53,2.83,2.96,2.35,3.54,91,29.61,990,TRUE,D4.5,D4.5Brighton
D,104,Pinnock,4.5,4.5,Brentford,90,3.06,87,3.35,84,1.79,84,3.59,82,2.46,79,2.85,79,2.58,80,3.24,80,1.91,79,2.24,80,1.49,81,3.02,0.02,90,87,84,84,82,79,79,80,80,79,80,81,3.06,3.35,1.79,3.59,2.46,2.85,2.58,3.24,1.91,2.24,1.49,3.02,3.59,90,31.58,985,TRUE,D4.5,D4.5Brentford
D,88,Collins,4.5,4.5,Brentford,84,2.83,83,3.2,77,1.67,74,3.16,74,2.17,73,2.62,73,2.35,71,2.88,72,1.74,71,2.03,70,1.28,69,2.63,0,84,83,77,74,74,73,73,71,72,71,70,69,2.83,3.2,1.67,3.16,2.17,2.62,2.35,2.88,1.74,2.03,1.28,2.63,3.2,84,28.56,891,TRUE,D4.5,D4.5Brentford
D,70,Kerkez,4.5,4.5,Bournemouth,81,3.53,81,2.92,79,1.95,77,1.94,76,1.58,75,2.3,72,2.51,73,2.56,71,1.94,69,2.56,71,2.62,72,1.66,0,81,81,79,77,76,75,72,73,71,69,71,72,3.53,2.92,1.95,1.94,1.58,2.3,2.51,2.56,1.94,2.56,2.62,1.66,3.53,81,28.07,897,TRUE,D4.5,D4.5Bournemouth
D,85,Zabarnyi,4.5,4.5,Bournemouth,85,3.01,86,2.59,80,1.67,80,1.67,80,1.37,78,2.01,78,2.25,79,2.34,78,1.68,76,2.33,78,2.4,76,1.4,0,85,86,80,80,80,78,78,79,78,76,78,76,3.01,2.59,1.67,1.67,1.37,2.01,2.25,2.34,1.68,2.33,2.4,1.4,3.01,86,24.72,954,TRUE,D4.5,D4.5Bournemouth
D,44,Konsa,4.5,4.5,Aston Villa,91,3.38,88,2.69,86,2.75,86,3.31,85,1.74,85,1.47,84,3.28,83,1.8,83,3.19,83,3.57,82,2.73,81,1.79,0.65,91,88,86,86,85,85,84,83,83,83,82,81,3.38,2.69,2.75,3.31,1.74,1.47,3.28,1.8,3.19,3.57,2.73,1.79,3.57,91,31.7,1017,TRUE,D4.5,D4.5Aston Villa
D,52,Pau,4.5,4.5,Aston Villa,88,3.28,81,2.49,77,2.5,77,2.96,76,1.63,75,1.35,75,2.92,72,1.62,71,2.77,72,3.15,71,2.37,73,1.65,0.01,88,81,77,77,76,75,75,72,71,72,71,73,3.28,2.49,2.5,2.96,1.63,1.35,2.92,1.62,2.77,3.15,2.37,1.65,3.28,88,28.69,908,TRUE,D4.5,D4.5Aston Villa
