Pos,ID,Name,BV,SV,Team,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,Elite%,Mins 4,Mins 5,Mins 6,Mins 7,Mins 8,Mins 9,Mins 10,Mins 11,Mins 12,Mins 13,Mins 14,Mins 15,EV4,EV5,EV6,EV7,EV8,EV9,EV10,EV11,EV12,EV13,EV14,EV15,Max EV,Max Mins,Sum EV,Sum Mins,Logic,PosPr,PosPrTeam
F,82,Solanke,7.6,7.5,Spurs,89,6.13,79,5.04,76,5.58,78,3.16,76,4.77,75,4.42,76,4.57,75,5.01,75,3.99,73,4.07,72,5.23,0.62,89,83,79,76,78,76,75,76,75,75,73,72,6.13,4.33,5.04,5.58,3.16,4.77,4.42,4.57,5.01,3.99,4.07,5.23,6.13,89,56.3,927,TRUE,F7.5,F7.5Spurs
F,316,Darwin,7.1,7.1,Liverpool,40,2.68,41,2.93,41,2.9,43,3.12,42,2.23,44,2.62,43,2.8,44,2.94,42,2.44,41,3.25,42,2.71,0,40,38,41,41,43,42,44,43,44,42,41,42,2.68,1.88,2.93,2.9,3.12,2.23,2.62,2.8,2.94,2.44,3.25,2.71,3.25,44,32.5,501,TRUE,F7.1,F7Liverpool
F,321,Gakpo,7.1,7.1,Liverpool,45,2.76,33,2.25,34,2.24,36,2.48,35,1.86,37,2.12,36,2.3,36,2.35,36,2.02,37,2.75,39,2.33,0,45,37,33,34,36,35,37,36,36,36,37,39,2.76,1.75,2.25,2.24,2.48,1.86,2.12,2.3,2.35,2.02,2.75,2.33,2.76,45,27.21,441,TRUE,F7.1,F7Liverpool
F,389,Zirkzee,6.8,6.8,Man Utd,50,3.12,48,2.74,48,3.36,45,2.75,48,3.27,45,1.98,46,2.81,46,1.98,46,2.97,46,2.69,47,2.93,0,50,47,48,48,45,48,45,46,46,46,46,47,3.12,2.48,2.74,3.36,2.75,3.27,1.98,2.81,1.98,2.97,2.69,2.93,3.36,50,33.08,562,TRUE,F6.8,F7Man Utd
F,375,Højlund,6.9,6.9,Man Utd,48,3.03,46,2.68,47,3.14,49,2.88,45,3,48,2.04,47,2.84,46,1.94,47,2.96,49,2.88,46,2.79,0,48,48,46,47,49,45,48,47,46,47,49,46,3.03,2.53,2.68,3.14,2.88,3,2.04,2.84,1.94,2.96,2.88,2.79,3.14,49,32.71,566,TRUE,F6.9,F7Man Utd
F,4,Havertz,8.3,8.3,Arsenal,67,3.55,81,3.94,81,3.66,80,4.47,79,4.04,80,4.39,77,3.69,78,4.84,76,3.72,76,4.91,77,3.96,0.25,67,85,81,81,80,79,80,77,78,76,76,77,3.55,4.07,3.94,3.66,4.47,4.04,4.39,3.69,4.84,3.72,4.91,3.96,4.91,85,49.24,937,TRUE,F8.3,F8.5Arsenal
F,401,Isak,8.3,8.3,Newcastle,33,2.25,79,3.87,78,4.26,74,5.06,75,4.07,75,4.06,76,4.36,73,5.32,75,4.59,75,4.79,74,4.02,0.01,33,68,79,78,74,75,75,76,73,75,75,74,2.25,3.57,3.87,4.26,5.06,4.07,4.06,4.36,5.32,4.59,4.79,4.02,5.32,79,50.22,855,TRUE,F8.3,F8.5Newcastle
F,180,N.Jackson,7.9,7.9,Chelsea,73,3.32,70,3.65,65,3.08,64,3.91,63,3.91,63,4.14,61,3.21,62,4.08,61,3.6,62,3.8,60,3.68,0.02,73,70,70,65,64,63,63,61,62,61,62,60,3.32,4.04,3.65,3.08,3.91,3.91,4.14,3.21,4.08,3.6,3.8,3.68,4.14,73,44.42,774,TRUE,F7.9,F8Chelsea
F,58,Watkins,9.1,9.1,Aston Villa,83,4.17,81,4.02,80,3.46,79,4.89,78,3.81,77,4.92,77,5.79,78,4.04,80,3.56,78,4.06,78,4.75,0.04,83,82,81,80,79,78,77,77,78,80,78,78,4.17,5.15,4.02,3.46,4.89,3.81,4.92,5.79,4.04,3.56,4.06,4.75,5.79,83,52.62,951,TRUE,F9.1,F9Aston Villa
G,152,Arrizabalaga,4.5,4.5,Bournemouth,93,3.16,91,3,90,3.31,90,3.22,91,3.36,90,3.06,90,3.36,90,3.39,91,3.07,92,3.52,91,3.23,0,93,93,91,90,90,91,90,90,90,91,92,91,3.16,3.21,3,3.31,3.22,3.36,3.06,3.36,3.39,3.07,3.52,3.23,3.52,93,38.89,1092,TRUE,G4.5,G4.5Bournemouth
G,91,Flekken,4.5,4.5,Brentford,94,3.23,92,3.28,92,3.4,91,3.39,90,3.6,91,3.16,91,3.23,91,3.09,91,3.6,92,3.18,92,3.14,0.55,94,92,92,92,91,90,91,91,91,91,92,92,3.23,3.78,3.28,3.4,3.39,3.6,3.16,3.23,3.09,3.6,3.18,3.14,3.78,94,40.08,1099,TRUE,G4.5,G4.5Brentford
G,146,Verbruggen,4.5,4.5,Brighton,92,3.2,89,2.88,90,2.99,88,3.2,87,3.56,86,3.12,86,3.37,86,3.41,87,3.19,86,3.39,86,3.04,0.04,92,91,89,90,88,87,86,86,86,87,86,86,3.2,3.71,2.88,2.99,3.2,3.56,3.12,3.37,3.41,3.19,3.39,3.04,3.71,92,39.06,1054,TRUE,G4.5,G4.5Brighton
G,185,Sánchez,4.7,4.7,Chelsea,93,3.13,91,3.17,89,3.23,89,3.51,88,3.3,87,3.4,87,2.92,86,3.46,87,3.35,85,3.33,86,3.39,0.02,93,91,91,89,89,88,87,87,86,87,85,86,3.13,3.4,3.17,3.23,3.51,3.3,3.4,2.92,3.46,3.35,3.33,3.39,3.51,93,39.59,1059,TRUE,G4.7,G4.5Chelsea
G,201,Henderson,4.5,4.5,Crystal Palace,94,3.47,92,3.38,91,3.42,91,3.09,91,3.21,91,3.42,91,2.91,91,3.14,91,3.06,91,3.16,91,3.63,0.13,94,93,92,91,91,91,91,91,91,91,91,91,3.47,3.2,3.38,3.42,3.09,3.21,3.42,2.91,3.14,3.06,3.16,3.63,3.63,94,39.09,1098,TRUE,G4.5,G4.5Crystal Palace
G,568,Muric,4.4,4.4,Ipswich,93,3.48,92,3.46,92,2.96,92,3.11,91,3.22,90,3.33,89,3.16,90,3.22,89,2.98,88,2.88,89,2.97,0.03,93,93,92,92,92,91,90,89,90,89,88,89,3.48,3.16,3.46,2.96,3.11,3.22,3.33,3.16,3.22,2.98,2.88,2.97,3.48,93,37.93,1088,TRUE,G4.4,G4.5Ipswich
G,293,Hermansen,4.5,4.5,Leicester,94,3.4,93,3.4,92,3.06,91,3.08,91,3.18,91,3.31,90,3.17,90,3.01,90,3.43,90,2.94,90,2.89,0,94,93,93,92,91,91,91,90,90,90,90,90,3.4,3.54,3.4,3.06,3.08,3.18,3.31,3.17,3.01,3.43,2.94,2.89,3.54,94,38.41,1095,TRUE,G4.5,G4.5Leicester
G,325,Kelleher,4.4,4.4,Liverpool,94,3.63,21,0.88,3,0.14,3,0.14,3,0.1,4,0.14,4,0.15,4,0.16,3,0.12,4,0.17,3,0.13,0,94,64,21,3,3,3,4,4,4,3,4,3,3.63,2.35,0.88,0.14,0.14,0.1,0.14,0.15,0.16,0.12,0.17,0.13,3.63,94,8.11,210,TRUE,G4.4,G4.5Liverpool
G,443,Sels,4.5,4.5,Nott'm Forest,94,3.62,92,3.49,92,3.25,92,3.03,91,3.66,91,2.96,90,3.04,90,3.25,90,3.27,90,3.07,90,3.4,0.01,94,93,92,92,92,91,91,90,90,90,90,90,3.62,3.5,3.49,3.25,3.03,3.66,2.96,3.04,3.25,3.27,3.07,3.4,3.66,94,39.54,1095,TRUE,G4.5,G4.5Nott'm Forest
G,14,Ramsdale,4.4,4.4,Southampton,94,3.42,92,3.34,91,3.16,91,2.88,90,2.98,90,2.91,91,2.97,90,2.94,90,2.99,90,3.12,90,3.06,0.01,94,93,92,91,91,90,90,91,90,90,90,90,3.42,3.06,3.34,3.16,2.88,2.98,2.91,2.97,2.94,2.99,3.12,3.06,3.42,94,36.83,1092,TRUE,G4.4,G4.5Southampton
G,513,Areola,4.5,4.5,West Ham,94,3.1,92,3.36,91,3.59,91,3.11,90,3.04,90,3.4,90,3.5,90,3.17,90,3.22,90,3.37,90,2.97,0.01,94,93,92,91,91,90,90,90,90,90,90,90,3.1,3.34,3.36,3.59,3.11,3.04,3.4,3.5,3.17,3.22,3.37,2.97,3.59,94,39.17,1091,TRUE,G4.5,G4.5West Ham
G,204,Johnstone,4.4,4.4,Wolves,94,2.94,92,3.39,91,3.48,90,3.06,89,3.14,89,3.19,86,2.98,87,3.32,89,3.21,88,2.95,89,2.85,0,94,92,92,91,90,89,89,86,87,89,88,89,2.94,3.09,3.39,3.48,3.06,3.14,3.19,2.98,3.32,3.21,2.95,2.85,3.48,94,37.6,1076,TRUE,G4.4,G4.5Wolves
G,536,Bentley,4,4,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,G4,G4Wolves
G,15,Raya,5.6,5.5,Arsenal,94,3.79,92,3.65,92,3.48,90,4.18,91,3.77,91,3.75,91,3.78,91,4.2,90,3.84,89,4.17,89,3.8,0.25,94,93,92,92,90,91,91,91,91,90,89,89,3.79,3.53,3.65,3.48,4.18,3.77,3.75,3.78,4.2,3.84,4.17,3.8,4.2,94,45.94,1093,TRUE,G5.5,G5.5Arsenal
G,310,A.Becker,5.5,5.5,Liverpool,0,0,72,2.99,92,3.79,92,3.89,92,3.38,91,3.47,91,3.78,91,3.9,92,3.32,91,4.12,92,3.71,0.01,0,29,72,92,92,92,91,91,91,92,91,92,0,1.08,2.99,3.79,3.89,3.38,3.47,3.78,3.9,3.32,4.12,3.71,4.12,92,37.43,925,TRUE,G5.5,G5.5Liverpool
G,347,Ederson M.,5.5,5.5,Man City,93,3.95,90,3.62,89,3.51,87,3.42,87,3.12,87,4.03,84,3.55,84,3.46,85,3.33,85,3.94,85,3.71,0.05,93,91,90,89,87,87,87,84,84,85,85,85,3.95,4.49,3.62,3.51,3.42,3.12,4.03,3.55,3.46,3.33,3.94,3.71,4.49,93,44.13,1047,TRUE,G5.5,G5.5Man City
G,47,Martinez,5,5,Aston Villa,94,3.45,92,3.1,92,3.06,90,3.56,91,3.13,91,3.59,91,3.7,91,3.47,90,2.99,90,3.11,91,3.36,0.01,94,93,92,92,90,91,91,91,91,90,90,91,3.45,3.71,3.1,3.06,3.56,3.13,3.59,3.7,3.47,2.99,3.11,3.36,3.71,94,40.23,1096,TRUE,G5,G5Aston Villa
G,235,Pickford,4.8,4.8,Everton,94,3.42,92,3.41,92,3.21,92,3.45,92,3.02,92,3.49,92,2.95,92,2.93,91,3.09,90,2.94,90,3.49,0,94,93,92,92,92,92,92,92,92,91,90,90,3.42,3.53,3.41,3.21,3.45,3.02,3.49,2.95,2.93,3.09,2.94,3.49,3.53,94,38.93,1102,TRUE,G4.8,G5Everton
G,248,Leno,5,5,Fulham,94,3.5,92,3.65,92,3.46,92,3.76,91,3.02,90,3.37,91,3.15,90,2.99,89,3.73,90,3.09,90,3.44,0,94,92,92,92,92,91,90,91,90,89,90,90,3.5,3.52,3.65,3.46,3.76,3.02,3.37,3.15,2.99,3.73,3.09,3.44,3.76,94,40.68,1093,TRUE,G5,G5Fulham
G,383,Onana,5,5,Man Utd,94,3.67,92,3.22,91,3.68,91,3.47,91,3.64,91,2.99,90,3.61,91,2.93,91,3.41,90,3.4,90,3.22,0,94,93,92,91,91,91,91,90,91,91,90,90,3.67,3.38,3.22,3.68,3.47,3.64,2.99,3.61,2.93,3.41,3.4,3.22,3.68,94,40.62,1095,TRUE,G5,G5Man Utd
G,413,Pope,5,5,Newcastle,94,3.44,91,3.15,91,3.41,89,3.42,90,3.31,89,3,90,3.31,91,3.68,90,3.4,89,3.24,90,3.06,0,94,92,91,91,89,90,89,90,91,90,89,90,3.44,3.21,3.15,3.41,3.42,3.31,3,3.31,3.68,3.4,3.24,3.06,3.68,94,39.63,1086,TRUE,G5,G5Newcastle
G,508,Vicario,5,5,Spurs,94,3.64,92,3.45,92,3.81,92,3.07,91,3.58,91,3.29,91,3.27,91,3.56,91,3.14,91,3.52,91,3.72,0.01,94,93,92,92,92,91,91,91,91,91,91,91,3.64,3.58,3.45,3.81,3.07,3.58,3.29,3.27,3.56,3.14,3.52,3.72,3.81,94,41.63,1100,TRUE,G5,G5Spurs
M,17,Saka,10.1,10,Arsenal,87,5.82,81,4.94,82,4.75,78,5.75,77,4.9,77,5.48,79,4.77,76,6.07,77,4.76,75,6.18,77,5.01,0.96,87,84,81,82,78,77,77,79,76,77,75,77,5.82,5.24,4.94,4.75,5.75,4.9,5.48,4.77,6.07,4.76,6.18,5.01,6.18,87,63.67,950,TRUE,M10,M10Arsenal
M,503,Son,9.9,9.9,Spurs,20,1.55,85,5.89,82,6.66,83,3.72,82,5.63,81,5.15,81,5.24,82,5.94,82,4.71,82,4.87,81,6.35,0,20,60,85,82,83,82,81,81,82,82,82,81,1.55,3.45,5.89,6.66,3.72,5.63,5.15,5.24,5.94,4.71,4.87,6.35,6.66,85,59.16,901,TRUE,M9.9,M10Spurs
M,182,Palmer,10.8,10.8,Chelsea,88,4.66,81,5.11,80,4.66,77,5.72,78,6.03,77,6.12,74,4.44,75,6.16,75,5.32,74,5.65,73,5.3,0.16,88,86,81,80,77,78,77,74,75,75,74,73,4.66,6.07,5.11,4.66,5.72,6.03,6.12,4.44,6.16,5.32,5.65,5.3,6.16,88,65.24,938,TRUE,M10.8,M11Chelsea
M,328,M.Salah,12.7,12.6,Liverpool,88,6.7,82,6.85,81,6.73,79,6.74,80,4.88,81,5.56,79,6.09,79,6.49,81,5.15,80,7.66,80,5.75,0.21,88,85,82,81,79,80,81,79,79,81,80,80,6.7,4.46,6.85,6.73,6.74,4.88,5.56,6.09,6.49,5.15,7.66,5.75,7.66,88,73.06,975,TRUE,M12.6,M12.5Liverpool
M,309,Winks,4.5,4.5,Leicester,71,2.17,68,1.99,67,1.76,68,1.88,67,1.86,69,2.11,67,1.99,65,1.73,64,2.06,66,1.61,65,1.64,0.07,71,68,68,67,68,67,69,67,65,64,66,65,2.17,2.06,1.99,1.76,1.88,1.86,2.11,1.99,1.73,2.06,1.61,1.64,2.17,71,22.86,805,FALSE,M4.5,M4.5Leicester
M,442,Sangaré,4.4,4.4,Nott'm Forest,0,0,0,0,0,0,23,0.7,51,1.81,58,1.58,56,1.71,58,1.89,52,1.7,50,1.63,48,1.59,0.01,0,0,0,0,23,51,58,56,58,52,50,48,0,0,0,0,0.7,1.81,1.58,1.71,1.89,1.7,1.63,1.59,1.89,58,12.61,396,FALSE,M4.4,M4.5Nott'm Forest
M,608,Dibling,4.6,4.6,Southampton,65,3.78,50,2.84,51,2.61,48,2.15,48,2.23,49,2.38,50,2.25,46,2.33,45,2.12,51,2.75,47,2.18,0.06,65,57,50,51,48,48,49,50,46,45,51,47,3.78,1.99,2.84,2.61,2.15,2.23,2.38,2.25,2.33,2.12,2.75,2.18,3.78,65,29.61,607,TRUE,M4.6,M4.5Southampton
M,54,Rogers,5.3,5.3,Aston Villa,78,3.36,70,2.98,71,2.7,67,3.56,66,2.77,66,3.71,66,4.16,66,3.08,65,2.62,66,2.93,67,3.43,0.85,78,73,70,71,67,66,66,66,66,65,66,67,3.36,3.91,2.98,2.7,3.56,2.77,3.71,4.16,3.08,2.62,2.93,3.43,4.16,78,39.21,821,TRUE,M5.3,M5.5Aston Villa
M,48,McGinn,5.3,5.3,Aston Villa,32,1.31,76,2.81,75,2.53,75,3.45,73,2.7,71,3.48,73,3.94,73,2.96,73,2.58,71,2.83,71,3.15,0,32,64,76,75,75,73,71,73,73,73,71,71,1.31,3.06,2.81,2.53,3.45,2.7,3.48,3.94,2.96,2.58,2.83,3.15,3.94,76,34.8,827,TRUE,M5.3,M5.5Aston Villa
M,78,Semenyo,5.7,5.7,Bournemouth,85,3.37,79,3.02,78,3.62,77,3.91,75,3.64,73,3.54,73,3.63,72,3.81,71,3.03,71,3.65,73,3.14,0.46,85,81,79,78,77,75,73,73,72,71,71,73,3.37,3.25,3.02,3.62,3.91,3.64,3.54,3.63,3.81,3.03,3.65,3.14,3.91,85,41.61,908,TRUE,M5.7,M5.5Bournemouth
M,83,Tavernier,5.5,5.5,Bournemouth,78,3.13,74,2.9,71,3.37,71,3.65,70,3.44,69,3.39,70,3.43,68,3.7,69,2.97,68,3.53,69,3.02,0,78,74,74,71,71,70,69,70,68,69,68,69,3.13,3.03,2.9,3.37,3.65,3.44,3.39,3.43,3.7,2.97,3.53,3.02,3.7,78,39.56,851,TRUE,M5.5,M5.5Bournemouth
M,95,Jensen,5.3,5.3,Brentford,36,1.27,69,2.42,69,2.81,67,2.53,66,2.8,65,2.23,66,2.5,65,2.15,65,2.58,66,2.26,63,2.08,0,36,67,69,69,67,66,65,66,65,65,66,63,1.27,2.95,2.42,2.81,2.53,2.8,2.23,2.5,2.15,2.58,2.26,2.08,2.95,69,28.58,764,TRUE,M5.3,M5.5Brentford
M,106,Schade,5.3,5.3,Brentford,56,2.57,51,2.37,54,3.01,47,2.35,40,2.32,35,1.67,38,1.99,37,1.61,38,2.04,35,1.64,34,1.47,0,56,53,51,54,47,40,35,38,37,38,35,34,2.57,3.33,2.37,3.01,2.35,2.32,1.67,1.99,1.61,2.04,1.64,1.47,3.33,56,26.37,518,TRUE,M5.3,M5.5Brentford
M,135,Minteh,5.4,5.4,Brighton,50,2.52,37,1.66,35,1.7,38,2.03,36,2.47,36,1.85,35,2.01,35,2.06,35,1.92,36,2.16,36,1.83,0.01,50,39,37,35,38,36,36,35,35,35,36,36,2.52,2.54,1.66,1.7,2.03,2.47,1.85,2.01,2.06,1.92,2.16,1.83,2.54,50,24.75,448,TRUE,M5.4,M5.5Brighton
M,230,McNeil,5.6,5.6,Everton,88,3.68,82,3.62,82,3.18,81,3.65,81,2.99,78,3.7,80,2.87,78,2.43,80,3.17,80,2.38,80,3.46,0.03,88,84,82,82,81,81,78,80,78,80,80,80,3.68,3.55,3.62,3.18,3.65,2.99,3.7,2.87,2.43,3.17,2.38,3.46,3.7,88,38.68,974,TRUE,M5.6,M5.5Everton
M,240,Andreas,5.3,5.3,Fulham,74,3.71,73,3.85,71,3.15,70,3.94,70,2.92,68,3.41,71,2.86,67,2.51,66,4.03,68,2.78,67,3.59,0,74,74,73,71,70,70,68,71,67,66,68,67,3.71,3.29,3.85,3.15,3.94,2.92,3.41,2.86,2.51,4.03,2.78,3.59,4.03,74,40.04,839,TRUE,M5.3,M5.5Fulham
M,247,Iwobi,5.5,5.5,Fulham,84,3.68,81,3.77,80,3.09,77,3.79,79,2.9,76,3.35,77,2.76,77,2.56,76,3.91,76,2.73,76,3.51,0,84,83,81,80,77,79,76,77,77,76,76,76,3.68,3.29,3.77,3.09,3.79,2.9,3.35,2.76,2.56,3.91,2.73,3.51,3.91,84,39.34,942,TRUE,M5.5,M5.5Fulham
M,274,Hutchinson,5.3,5.3,Ipswich,81,3.57,76,3.42,74,2.58,71,2.88,71,2.71,71,2.96,71,3.04,71,2.82,71,2.89,70,2.13,69,2.65,0,81,79,76,74,71,71,71,71,71,71,70,69,3.57,2.92,3.42,2.58,2.88,2.71,2.96,3.04,2.82,2.89,2.13,2.65,3.57,81,34.57,875,TRUE,M5.3,M5.5Ipswich
M,298,Mavididi,5.3,5.3,Leicester,66,3.46,62,3.08,60,2.61,60,2.83,59,2.74,57,2.99,60,3.01,59,2.58,60,3.34,58,2.19,59,2.37,0.01,66,64,62,60,60,59,57,60,59,60,58,59,3.46,3.34,3.08,2.61,2.83,2.74,2.99,3.01,2.58,3.34,2.19,2.37,3.46,66,34.54,724,TRUE,M5.3,M5.5Leicester
M,434,Hudson-Odoi,5.4,5.4,Nott'm Forest,69,3.21,62,2.99,57,2.61,56,1.96,55,2.8,53,1.87,55,2.24,53,2.46,55,2.33,55,2.41,55,2.45,0,69,60,62,57,56,55,53,55,53,55,55,55,3.21,2.68,2.99,2.61,1.96,2.8,1.87,2.24,2.46,2.33,2.41,2.45,3.21,69,30.01,685,TRUE,M5.4,M5.5Nott'm Forest
M,612,Odobert,5.4,5.4,Spurs,0,0,31,1.84,41,2.62,40,1.65,41,2.32,41,2.21,40,2.16,39,2.35,41,1.99,42,2.16,43,2.67,0,0,15,31,41,40,41,41,40,39,41,42,43,0,0.81,1.84,2.62,1.65,2.32,2.21,2.16,2.35,1.99,2.16,2.67,2.67,43,22.78,414,TRUE,M5.4,M5.5Spurs
M,74,O.Dango,5,5,Bournemouth,44,1.97,47,1.95,50,2.42,47,2.47,48,2.45,47,2.35,48,2.44,48,2.65,49,2.21,52,2.71,48,2.17,0,44,46,47,50,47,48,47,48,48,49,52,48,1.97,2.02,1.95,2.42,2.47,2.45,2.35,2.44,2.65,2.21,2.71,2.17,2.71,52,27.81,574,TRUE,M5,M5Bournemouth
M,101,Nørgaard,4.8,4.8,Brentford,88,2.4,80,2.34,76,2.57,77,2.43,74,2.65,75,2.15,73,2.31,73,2,71,2.36,72,2.09,72,1.99,0,88,81,80,76,77,74,75,73,73,71,72,72,2.4,3,2.34,2.57,2.43,2.65,2.15,2.31,2,2.36,2.09,1.99,3,88,28.29,912,TRUE,M4.8,M5Brentford
M,314,Carvalho,4.8,4.8,Brentford,60,2.74,55,2.57,56,3.29,48,2.59,39,2.48,37,1.84,38,2.11,36,1.73,35,2.05,34,1.72,34,1.55,0.04,60,56,55,56,48,39,37,38,36,35,34,34,2.74,3.55,2.57,3.29,2.59,2.48,1.84,2.11,1.73,2.05,1.72,1.55,3.55,60,28.22,528,TRUE,M4.8,M5Brentford
M,168,Enzo,4.9,4.9,Chelsea,86,2.51,83,2.74,81,2.58,80,2.96,77,2.94,77,3.02,78,2.47,78,3.08,76,2.75,76,2.88,77,2.86,0,86,83,83,81,80,77,77,78,78,76,76,77,2.51,2.93,2.74,2.58,2.96,2.94,3.02,2.47,3.08,2.75,2.88,2.86,3.08,86,33.72,952,TRUE,M4.9,M5Chelsea
M,216,Wharton,4.9,4.9,Crystal Palace,81,2.57,74,2.46,73,2.51,73,2.26,70,2.42,72,2.43,70,2.03,70,2.17,71,2.1,70,2.24,69,2.72,0,81,76,74,73,73,70,72,70,70,71,70,69,2.57,2.4,2.46,2.51,2.26,2.42,2.43,2.03,2.17,2.1,2.24,2.72,2.72,81,28.31,869,TRUE,M4.9,M5Crystal Palace
M,205,Kamada,5.2,5.2,Crystal Palace,49,2.19,50,2.38,50,2.45,51,2.19,50,2.44,52,2.54,51,2,52,2.26,52,2.09,52,2.3,54,3.08,0,49,51,50,50,51,50,52,51,52,52,52,54,2.19,2.3,2.38,2.45,2.19,2.44,2.54,2,2.26,2.09,2.3,3.08,3.08,54,28.22,614,TRUE,M5.2,M5Crystal Palace
M,239,Adama,5.1,5.1,Fulham,70,3.39,66,3.42,61,2.71,60,3.32,58,2.42,59,2.91,63,2.46,60,2.23,59,3.42,59,2.41,60,3.11,0,70,66,66,61,60,58,59,63,60,59,59,60,3.39,2.94,3.42,2.71,3.32,2.42,2.91,2.46,2.23,3.42,2.41,3.11,3.42,70,34.74,741,TRUE,M5.1,M5Fulham
M,192,J.Ayew,5.2,5.2,Leicester,67,3.08,64,2.79,63,2.42,62,2.57,62,2.52,61,2.8,63,2.68,58,2.23,58,2.84,60,2,59,2.06,0,67,66,64,63,62,62,61,63,58,58,60,59,3.08,3.02,2.79,2.42,2.57,2.52,2.8,2.68,2.23,2.84,2,2.06,3.08,67,31.01,743,TRUE,M5.2,M5Leicester
M,323,Gravenberch,5,5,Liverpool,80,3.04,74,3.02,76,3.05,72,3.05,74,2.47,73,2.65,70,2.81,71,2.87,71,2.49,70,3.11,71,2.72,0,80,79,74,76,72,74,73,70,71,71,70,71,3.04,2.42,3.02,3.05,3.05,2.47,2.65,2.81,2.87,2.49,3.11,2.72,3.11,80,33.7,881,TRUE,M5,M5Liverpool
M,378,Mainoo,5.2,5.2,Man Utd,82,2.81,68,2.15,69,2.54,69,2.31,67,2.41,70,1.9,70,2.39,71,1.85,71,2.42,71,2.3,72,2.36,0,82,69,68,69,69,67,70,70,71,71,71,72,2.81,2.14,2.15,2.54,2.31,2.41,1.9,2.39,1.85,2.42,2.3,2.36,2.81,82,27.58,849,TRUE,M5.2,M5Man Utd
M,364,Amad,5,5,Man Utd,41,2.47,39,2.14,38,2.5,39,2.21,40,2.52,38,1.62,40,2.33,38,1.61,38,2.38,39,2.18,40,2.31,0,41,36,39,38,39,40,38,40,38,38,39,40,2.47,1.88,2.14,2.5,2.21,2.52,1.62,2.33,1.61,2.38,2.18,2.31,2.52,41,26.15,466,TRUE,M5,M5Man Utd
M,423,Anderson,5,5,Nott'm Forest,79,2.73,75,2.71,60,2.23,57,1.77,57,2.41,55,1.65,53,1.85,53,2.07,53,1.98,53,1.98,52,1.96,0,79,58,75,60,57,57,55,53,53,53,53,52,2.73,2.21,2.71,2.23,1.77,2.41,1.65,1.85,2.07,1.98,1.98,1.96,2.73,79,25.55,705,TRUE,M5,M5Nott'm Forest
M,432,Elanga,5.2,5.2,Nott'm Forest,54,2.72,52,2.77,45,2.19,44,1.7,43,2.34,44,1.62,42,1.87,43,2.13,44,2.02,41,1.97,43,2.07,0,54,43,52,45,44,43,44,42,43,44,41,43,2.72,2.06,2.77,2.19,1.7,2.34,1.62,1.87,2.13,2.02,1.97,2.07,2.77,54,25.46,538,TRUE,M5.2,M5Nott'm Forest
M,557,Mario Jr.,5,5,Wolves,84,2.28,81,2.64,77,2.85,75,2.17,72,2.41,73,2.3,68,2.06,71,2.52,71,2.26,71,2.26,71,1.95,0,84,83,81,77,75,72,73,68,71,71,71,71,2.28,2.36,2.64,2.85,2.17,2.41,2.3,2.06,2.52,2.26,2.26,1.95,2.85,84,28.06,897,TRUE,M5,M5Wolves
M,16,Rice,6.3,6.3,Arsenal,90,3.3,83,2.78,81,2.56,80,3.13,78,2.77,78,2.95,77,2.62,76,3.08,77,2.65,76,3.18,75,2.71,0,90,86,83,81,80,78,78,77,76,77,76,75,3.3,2.94,2.78,2.56,3.13,2.77,2.95,2.62,3.08,2.65,3.18,2.71,3.3,90,34.67,957,TRUE,M6.3,M6.5Arsenal
M,28,Bailey,6.3,6.3,Aston Villa,65,3.15,55,2.69,52,2.28,52,3.1,52,2.47,51,3.23,51,3.68,53,2.73,53,2.39,50,2.54,49,2.9,0,65,56,55,52,52,52,51,51,53,53,50,49,3.15,3.4,2.69,2.28,3.1,2.47,3.23,3.68,2.73,2.39,2.54,2.9,3.68,65,34.56,639,TRUE,M6.3,M6.5Aston Villa
M,136,Mitoma,6.6,6.6,Brighton,85,3.64,80,2.87,78,2.98,77,3.53,76,4.54,75,3.2,74,3.57,74,3.7,76,3.4,72,3.83,76,3.18,0,85,82,80,78,77,76,75,74,74,76,72,76,3.64,4.5,2.87,2.98,3.53,4.54,3.2,3.57,3.7,3.4,3.83,3.18,4.54,85,42.94,925,TRUE,M6.6,M6.5Brighton
M,177,Madueke,6.5,6.5,Chelsea,71,2.95,73,3.4,67,3.01,64,3.59,66,3.75,64,3.83,64,3.06,62,3.84,63,3.37,62,3.48,62,3.49,0,71,67,73,67,64,66,64,64,62,63,62,62,2.95,3.49,3.4,3.01,3.59,3.75,3.83,3.06,3.84,3.37,3.48,3.49,3.84,73,41.26,785,TRUE,M6.5,M6.5Chelsea
